Message_id,From,Time_stamp,Text
<8838146.1075849810954.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-29 10:16:00,CommodityLogic Exposure Tracker meeting Cc Id like to set up a meeting with you regarding CommodityLogics credit exposure tracker We are displaying what we call the exposure tracker on our site which will provide two benefits revenue enhancement by providing incentive to visit the site every day and control mechanism to automatically turn off early and prepay options if a counterparty exposure reaches unfavorable levels Credit has expressed concern that our numbers will not be completely accurate We need your help in evaluating the accuracy of the numbers displayed how to improve such accuracy if it is not sufficient whether in credit or in the back office I would like to meet with you Leslie Reeves Bill Bradford and my tech team sometime early next week to validate our feature Please respond with your availability for Monday or Tuesday and I will set everything up thanks doug
<4297510.1075855765917.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-17 10:06:00,CommodityLogic data issuesCommodityLogics financial management module is offering an exposure tracker in its version release scheduled for Dec The credit deparment has raised issues on the accuracy of the data this feature will display and has suggested we meet with you and your group to discuss how we can ensure we have good data Apparently they have to do a lot of manual calculations on the existing data and we are asking for a daily feed with lots of counterparties Id like to set up a meeting for Tues or Wednesday of this week to discuss how we can address this issue what time is best for you Call me if you need more info Id like to have Tom Gros Bill Bradford me and you and someone from your group there if possible thanks doug
<22695277.1075849831151.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-29 10:16:00,CommodityLogic Exposure Tracker meeting Cc Id like to set up a meeting with you regarding CommodityLogics credit exposure tracker We are displaying what we call the exposure tracker on our site which will provide two benefits revenue enhancement by providing incentive to visit the site every day and control mechanism to automatically turn off early and prepay options if a counterparty exposure reaches unfavorable levels Credit has expressed concern that our numbers will not be completely accurate We need your help in evaluating the accuracy of the numbers displayed how to improve such accuracy if it is not sufficient whether in credit or in the back office I would like to meet with you Leslie Reeves Bill Bradford and my tech team sometime early next week to validate our feature Please respond with your availability for Monday or Tuesday and I will set everything up thanks doug
<31415445.1075855995569.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-17 10:06:00,CommodityLogic data issuesCommodityLogics financial management module is offering an exposure tracker in its version release scheduled for Dec The credit deparment has raised issues on the accuracy of the data this feature will display and has suggested we meet with you and your group to discuss how we can ensure we have good data Apparently they have to do a lot of manual calculations on the existing data and we are asking for a daily feed with lots of counterparties Id like to set up a meeting for Tues or Wednesday of this week to discuss how we can address this issue what time is best for you Call me if you need more info Id like to have Tom Gros Bill Bradford me and you and someone from your group there if possible thanks doug
<31939407.1075855860380.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-17 10:06:00,CommodityLogic data issuesCommodityLogics financial management module is offering an exposure tracker in its version release scheduled for Dec The credit deparment has raised issues on the accuracy of the data this feature will display and has suggested we meet with you and your group to discuss how we can ensure we have good data Apparently they have to do a lot of manual calculations on the existing data and we are asking for a daily feed with lots of counterparties Id like to set up a meeting for Tues or Wednesday of this week to discuss how we can address this issue what time is best for you Call me if you need more info Id like to have Tom Gros Bill Bradford me and you and someone from your group there if possible thanks doug
<31370445.1075849833160.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-29 10:16:00,CommodityLogic Exposure Tracker meeting Cc Id like to set up a meeting with you regarding CommodityLogics credit exposure tracker We are displaying what we call the exposure tracker on our site which will provide two benefits revenue enhancement by providing incentive to visit the site every day and control mechanism to automatically turn off early and prepay options if a counterparty exposure reaches unfavorable levels Credit has expressed concern that our numbers will not be completely accurate We need your help in evaluating the accuracy of the numbers displayed how to improve such accuracy if it is not sufficient whether in credit or in the back office I would like to meet with you Leslie Reeves Bill Bradford and my tech team sometime early next week to validate our feature Please respond with your availability for Monday or Tuesday and I will set everything up thanks doug
<18913191.1075855886031.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2000-11-17 10:06:00,CommodityLogic data issuesCommodityLogics financial management module is offering an exposure tracker in its version release scheduled for Dec The credit deparment has raised issues on the accuracy of the data this feature will display and has suggested we meet with you and your group to discuss how we can ensure we have good data Apparently they have to do a lot of manual calculations on the existing data and we are asking for a daily feed with lots of counterparties Id like to set up a meeting for Tues or Wednesday of this week to discuss how we can address this issue what time is best for you Call me if you need more info Id like to have Tom Gros Bill Bradford me and you and someone from your group there if possible thanks doug
<9487491.1075851748389.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2001-01-17 07:05:00,Re Credit Verification Cc means that we should assume that Tenaska will be granted full approval unless we hear otherwise from Debbie Bill or Jason Williams by COB Thursday Please mail the letter and UserID out to Tenaska today I have set up the counterparty in CL system with appropriate interest rates and privileges and you guys in PCG should set up the user as usual in the CL system I really appreciate everyones speed on this issue I believe that there is a good chance Tenaska will want to transact on Friday I told them the earliest they would be able to do so was Friday pending our usual setup processes and credit check thanks again doug Dale Neuner ECT PM To Debbie R CT cc Andrea NRON Jason R NRON Douglas NRON Subject Re Credit Verification Debbie Does tentatively approved mean that we should not grant Tenaska access until we hear from you tomorrow Dale To Andrea NRON cc Jason R NRON Douglas NRON Dale CT Subject Re Credit Verification Andrea Cross Timbers Energy Servicesapproved for view only Tenaska tentatively approved pending updated review by Credit We will advise by Thursday pm if execution is disallowed Andrea NRON PM To Debbie R CT cc Jason R NRON Douglas NRON Dale CT Subject Credit Verification Hello Per my conversation with Doug I would like to confirm the following credit approvals Cross Timbers Energy Services Inc has been rejected by credit but has been approved for view access only Tenaska Marketing Ventures has been approved by credit Please reply to confirm and I will process accordingly Thank you Andrea Product Control Group CL x
<5613840.1075851748412.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2001-01-17 07:08:00,Re Credit Verificationguys I inadvertently hit send without the following comment You can delete the previous version of this Based on my conversation with Debbie this morning we can send it out today If we do this there is a better chance they will have a chance to look at the site on Thursday late afternoon before actually transacting doug From Douglas Fuehne on PM To Dale CT cc Debbie R CT Andrea NRON Jason R NRON Subject Re Credit Verification Tentatively approved means that we should assume that Tenaska will be granted full approval unless we hear otherwise from Debbie Bill or Jason Williams by COB Thursday Please mail the letter and UserID out to Tenaska today I have set up the counterparty in CL system with appropriate interest rates and privileges and you guys in PCG should set up the user as usual in the CL system I really appreciate everyones speed on this issue I believe that there is a good chance Tenaska will want to transact on Friday I told them the earliest they would be able to do so was Friday pending our usual setup processes and credit check thanks again doug Dale Neuner ECT PM To Debbie R CT cc Andrea NRON Jason R NRON Douglas NRON Subject Re Credit Verification Debbie Does tentatively approved mean that we should not grant Tenaska access until we hear from you tomorrow Dale To Andrea NRON cc Jason R NRON Douglas NRON Dale CT Subject Re Credit Verification Andrea Cross Timbers Energy Servicesapproved for view only Tenaska tentatively approved pending updated review by Credit We will advise by Thursday pm if execution is disallowed Andrea NRON PM To Debbie R CT cc Jason R NRON Douglas NRON Dale CT Subject Credit Verification Hello Per my conversation with Doug I would like to confirm the following credit approvals Cross Timbers Energy Services Inc has been rejected by credit but has been approved for view access only Tenaska Marketing Ventures has been approved by credit Please reply to confirm and I will process accordingly Thank you Andrea Product Control Group CL x
<14296425.1075851748688.JavaMail.evans@thyme>,douglas.fuehne@enron.com,2001-01-19 06:10:00,Commodity Logic Requestheres the email doug Forwarded by Douglas FuehneNAEnron on PM on PM To cc Subject Commodity Logic Request Mark Soulliere has made an offer to CommodityLogic to receive payment for an amount that was originally scheduled to be paid on January Below are the details of the offer User Mark Soulliere Counterparty Tenaska Marketing Ventures Counterparty ID Payment Amount Offered payment date January Deal Tracking Number This payment represents of the total receivable account with Enron The client should be notified by email within business day as to whether the offer has been accepted or rejected Thank you
