Message_id,From,Time_stamp,Text
<26018457.1075840507271.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-19 03:04:00,Enron Announcementpst Car Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<28030710.1075845172940.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-19 03:05:00,Enron AnnouncementCar Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<11498676.1075845172843.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-22 23:14:00,Enron AnnouncementCar Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<10238165.1075840775972.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-22 23:14:00,Enron Announcementpst Car Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<15597532.1075858457971.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-19 03:05:00,Enron AnnouncementRental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<3634599.1075845181329.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-22 23:14:00,Enron AnnouncementFpst Car Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<25634802.1075845182308.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-19 03:05:00,Enron AnnouncementFpst Car Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<7831632.1075845248779.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-22 23:14:00,Enron AnnouncementCar Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<6641021.1075845249221.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-19 03:05:00,Enron AnnouncementCar Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
<8480179.1075841237482.JavaMail.evans@thyme>,enron.gss@enron.com,2001-04-22 23:14:00,Enron AnnouncementPST Car Rental Options for Enron Travelers Rental car contracts for have been awarded to National Car Rental Primary and Alamo RentACar Secondary The intent of these agreements is to consolidate and leverage Enrons total car rental spend to achieve the most favorable rates and nonpricing provisions ie insurance National Car Rental due to its service levels availability and total value proposition has been awarded Primary status and is recommended as the first choice for Enron travelers needs Alamo RentACar a sister company to National has been awarded a contract reflecting a Secondary status due to its service levels availability and low cost solutions Alamo is recommended as an alternative to National where available When you rent a vehicle in the United States including Puerto Rico or Canada the following insurance provisions are included regardless of rate selected LDW LossDamage Waiver This is what is called Comprehensive or Collision on your personal auto It covers the rental vehicle and pays for any damage to it Liability This covers people and property outside the rental vehicle For both National and Alamo the coverage is per person per occurrence and for property damage IMPORTANT These coverages apply regardless of rate selected as long as the following contract ID is communicated at the time of reservation and rental is recorded on the transaction rental agreement National Alamo To enjoy the highest levels of service while renting a vehicle from Enrons preferred suppliers it is recommended that each traveler enroll in Nationals and Alamos preferred traveler programs Nationals Emerald Club membership and Alamos Quicksilver program are designed to speed the transaction time by providing services such as counter bypass and rapid return The enrollment fees for these programs have been waived for Enron travelers Enrollment packets will be mailed to the addresses of Enron American Express TE Cardholders You may also find an enrollment form on the Enron Travel Program intranet gssenroncom If you have any questions or comments please contact Jeff Leath at 
